,Unnamed: 0,id,artists,name,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,spotify_popularity
547,547,4ZhPLoMzZwewHLLjV1J15c,Nena,99 Luftballons,1980,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,232467,4,72.0
548,548,54b8qPFqYqIndfdxiLApea,Heart,Alone,1980,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,218733,4,74.0
549,549,57JVGBtBLCfHw2muk5416J,Queen,Another One Bites The Dust - Remastered 2011,1980,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,214653,4,72.0
550,550,05RgAMGypEvqhNs5hPCbMS,Van Halen,Panama - 2015 Remaster,1980,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,210227,4,73.0
551,551,1mCsF9Tw4AkIZOjvZbZZdT,Matthew Wilder,Break My Stride,1980,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.077,184480,4,72.0
552,552,71SvEDmsOwIWw1IozsZoMA,Journey,Any Way You Want It,1980,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,201693,4,72.0
553,553,58XWGx7KNNkKneHdprcprX,Scorpions,Rock You Like A Hurricane,1980,0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,252493,4,72.0
554,554,39lSeqnyjZJejRuaREfyLL,Duran Duran,Hungry Like the Wolf - 2009 Remaster,1980,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,220627,4,72.0
555,555,5WwqdeavrQrbeAMDxGawse,REO Speedwagon,Can't Fight This Feeling,1980,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,294773,4,72.0
556,556,0e3yhVeNaTfKIWQRw9U9sY,Elton John,Sacrifice,1980,0.756,0.422,11,-12.967,0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,304133,4,73.0
557,557,6r8k1vznHrzlEKYxL4dZEe,Madonna,La Isla Bonita,1980,0.724,0.822,1,-4.374,0,0.0333,0.304,1.38e-05,0.0553,0.964,99.9,242733,4,73.0
558,558,2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,Baby Can I Hold You,1980,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,193120,4,73.0
559,559,5XcZRgJv3zMhTqCyESjQrF,Alice Cooper,Poison,1980,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080,4,74.0
560,560,70Z9t1qhytWtG4cCmmi7mU,Twisted Sister,I Wanna Rock,1980,0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,179760,4,72.0
561,561,6JNJERZGJwDVgkmbohBw7u,Laura Branigan,Self Control,1980,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679,246440,4,72.0
562,562,7G7tgVYORlDuVprcYHuFJh,Crowded House,Don't Dream It's Over,1980,0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,236933,4,73.0
563,563,62LJFaYihsdVrrkgUOJC05,Prince,Kiss,1980,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,226240,4,72.0
564,564,37BTh5g05cxBIRYMbw8g2T,TOTO,Rosanna,1980,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,331200,4,71.0
565,565,77NNZQSqzLNqh2A9JhLRkg,Journey,Don't Stop Believin',1980,0.491,0.802,4,-7.106,1,0.0392,0.25,0.0,0.387,0.472,119.25,248907,4,71.0
566,566,1eyq8cjUQ2daFthW2PC2GM,Peter Cetera,Glory of Love,1980,0.52,0.61,5,-7.935,1,0.0282,0.0805,2.95e-06,0.276,0.329,144.983,258333,4,71.0
567,567,273uCXd7NPrInaiNqtkOrA,Baltimora,Tarzan Boy,1980,0.684,0.573,5,-12.3,1,0.0261,0.318,0.028,0.306,0.716,107.363,378947,4,70.0
568,568,5JvsxPAHsGxwNq4xto2HtM,Roxette,Listen To Your Heart,1980,0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,328093,4,72.0
569,569,36lkJSDyMEZoWTqtRj8Q8q,Chicago,You're the Inspiration - 2006 Remaster,1980,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,229240,4,72.0
570,570,0X1sqQ652p1sceKM2nJlIJ,Bon Jovi,Runaway,1980,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,230667,4,72.0
571,571,3K7Q9PHUWPTaknlbFPThn2,Kool & The Gang,Celebration,1980,0.885,0.664,1,-11.795,1,0.0524,0.145,0.0483,0.0767,0.906,121.632,298867,4,70.0
572,572,5RsUlxLto4NZbhJpqJbHfN,Rick Springfield,Jessie's Girl,1980,0.727,0.834,2,-5.851,1,0.0496,0.165,0.0,0.105,0.816,131.7,194120,4,70.0
573,573,0J2p4KYdr6Mg4ET6JPlbe1,ABBA,Super Trouper,1980,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,252853,4,70.0
574,574,5jzma6gCzYtKB1DbEwFZKH,The Clash,London Calling - Remastered,1980,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,200480,4,71.0
575,575,4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,1980,0.489,0.483,9,-9.466,0,0.0275,0.42,0.0028,0.236,0.333,136.822,226706,4,71.0
576,576,66S14BkJDxgkYxLl5DCqOz,The Proclaimers,I'm Gonna Be (500 Miles),1980,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,219467,4,70.0
577,577,4rcHWl68ai6KvpXlc8vbnE,REO Speedwagon,Keep on Loving You,1980,0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,200293,4,72.0
578,578,6C4LXC9UFH1IKiHYOp0BiJ,U2,Sunday Bloody Sunday - Remastered 2008,1980,0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,279440,4,71.0
579,579,4HA2jo7wkMdN1lmLO6ryzE,Traveling Wilburys,End Of The Line,1980,0.578,0.836,2,-6.607,1,0.0512,0.163,1.36e-06,0.0583,0.932,167.026,209520,4,72.0
580,580,56KqaFSGTb7ifpt16t5Y1N,The Clash,Rock the Casbah - Remastered,1980,0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885,222427,4,71.0
581,581,19Ym5Sg0YyOCa6ao21bdoG,Fleetwood Mac,Gypsy,1980,0.622,0.54,5,-13.99,1,0.0261,0.017,0.00771,0.265,0.847,130.879,264907,4,71.0
582,582,3OeUlriM0EZHdWleJtjoVr,George Harrison,Got My Mind Set On You - Remastered 2004,1980,0.767,0.854,4,-6.947,1,0.0426,0.465,2.03e-06,0.485,0.963,149.206,234653,4,72.0
583,583,1CtAzw53AIXKjAemxy4b1j,Midnight Oil,Beds Are Burning - Remastered,1980,0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,255680,4,71.0
584,584,2Y90nL1ohB4sgYELDs7uNx,Bruce Springsteen,Glory Days,1980,0.574,0.96,9,-4.906,1,0.032,0.0457,0.0,0.121,0.978,117.486,254733,4,70.0
585,585,3ZZq9396zv8pcn5GYVhxUi,Men At Work,Down Under,1980,0.739,0.459,11,-14.42,0,0.0294,0.129,0.0194,0.0474,0.892,107.115,222320,4,72.0
586,586,4W4wYHtsrgDiivRASVOINL,The B-52's,Love Shack,1980,0.701,0.803,5,-6.786,0,0.0545,0.0544,1.54e-06,0.7,0.903,133.608,320680,4,70.0
587,587,67eX1ovaHyVPUinMHeUtIM,John Mellencamp,Hurts So Good,1980,0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,218960,4,71.0
588,588,1ZPlNanZsJSPK5h9YZZFbZ,Madonna,Like a Virgin,1980,0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,218627,4,70.0
589,589,6mYrhCAGWzTdF8QnKuchXM,Cher,If I Could Turn Back Time,1980,0.658,0.575,11,-10.365,1,0.0267,0.243,0.0,0.122,0.504,108.329,239827,4,70.0
590,590,4KFM3A5QF2IMcc6nHsu3Wp,Sting,Englishman In New York,1980,0.674,0.347,9,-17.707,1,0.0364,0.396,1.05e-05,0.0916,0.647,102.013,267267,4,71.0
591,591,4CoSCPlKNrWli7E5kFtbcl,Fleetwood Mac,Little Lies - 2017 Remaster,1980,0.64,0.649,2,-10.345,1,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,221053,4,71.0
592,592,4uvjOKsp7mSjrDhWdkLPBY,Tiffany,I Think We're Alone Now,1980,0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519,228840,4,69.0
593,593,5dRQUolXAVX3BbCiIxmSsf,The Outfield,Your Love,1980,0.555,0.757,1,-7.868,0,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,221840,4,71.0
594,594,1ot6jEe4w4hYnsOPjd3xKQ,The Pointer Sisters,I'm So Excited,1980,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,230640,4,71.0
595,595,1KU5EHSz04JhGg3rReGJ0N,Alannah Myles,Black Velvet,1980,0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,287440,4,70.0
596,596,2K22nUTdyr48JDwI5t906t,Frankie Goes To Hollywood,Relax,1980,0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,236800,4,71.0
597,597,3nFJbZCHP4d9vduKjJLdBL,Luther Vandross,Never Too Much,1980,0.734,0.586,2,-11.866,1,0.129,0.125,0.0,0.0367,0.762,109.933,230467,4,71.0
598,598,1YrnDTqvcnUKxAIeXyaEmU,The Smiths,How Soon Is Now? - 2011 Remaster,1980,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,408173,4,70.0
599,599,0GTK6TesV108Jj5D3MHsYb,Yes,Owner of a Lonely Heart,1980,0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,268507,4,70.0
600,600,0jWgAnTrNZmOGmqgvHhZEm,4 Non Blondes,What's Up?,1990,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,295533,4,79.0
601,601,1DIXPcTDzTj8ZMHt3PDt8p,Coolio & L.V.,Gangsta's Paradise,1990,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,240693,4,87.0
602,602,6xkryXuiZU360Lngd4sx13,Mariah Carey,Fantasy,1990,0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322,243493,4,75.0
603,603,6kvoHl80mfCVTv7XnZkjQn,Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",1990,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,258787,4,77.0
604,604,1Je1IMUlBXcx1Fz0WE7oPT,Spice Girls,Wannabe,1990,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,173027,4,80.0
605,605,6sxptembJVty4sNtcPMAVz,Shania Twain,Man! I Feel Like A Woman!,1990,0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,234493,4,77.0
606,606,3MjUtNVVq3C8Fn0MP3zhXa,Britney Spears,...Baby One More Time,1990,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,4,78.0
607,607,1JClFT74TYSXlzpagbmj0S,2Pac & Roger & Dr. Dre,California Love - Original Version,1990,0.767,0.856,7,-2.715,1,0.041,0.0303,1.91e-06,0.36,0.747,91.535,285027,4,65.0
608,608,70LcF31zb1H0PyJoS1Sx1r,Radiohead,Creep,1990,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,238640,4,84.0
609,609,6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,1990,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3,82.0
610,610,503OTo2dSqe7qk76rgsbep,Dr. Dre & Snoop Dogg,Still D.R.E.,1990,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,270587,4,83.0
611,611,57bgtoPSgt236HzfBOd8kj,AC/DC,Thunderstruck,1990,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,292880,4,83.0
612,612,31AOj9sFz2gM0O3hMARRBx,R.E.M.,Losing My Religion,1990,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427,4,83.0
613,613,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication,1990,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,329733,4,81.0
614,614,7EZC6E7UjZe63f1jRmkWxt,The Cranberries,Zombie,1990,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,306440,4,81.0
615,615,2m1hi0nfMR9vdGC8UcrnwU,blink-182,All The Small Things,1990,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,167067,4,81.0
616,616,47BBI51FKFwOMlIiX6m8ya,Backstreet Boys,I Want It That Way,1990,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,213307,4,80.0
617,617,3YRCqOhFifThpSRFJ1VWFM,Guns N' Roses,November Rain,1990,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,4,80.0
618,618,6L89mwZXSOwYl76YXfX13s,Green Day,Basket Case,1990,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,4,80.0
619,619,57iDDD9N9tTWe75x6qhStw,The Verve,Bitter Sweet Symphony,1990,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,357267,4,78.0
620,620,3cfOd4CMv2snFaKAnMdnvK,Smash Mouth,All Star,1990,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,4,78.0
621,621,5ghIJDpPoe3CfHMGu71E6T,Nirvana,Smells Like Teen Spirit,1990,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,4,78.0
622,622,1KGi9sZVMeszgZOWivFpxs,TLC,No Scrubs,1990,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,4,78.0
623,623,3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,Under the Bridge,1990,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4,81.0
624,624,4EchqUKQ3qAQuRNKmeIpnf,The Offspring,The Kids Aren't Alright,1990,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,180160,4,80.0
625,625,3ovjw5HZZv43SxTwApooCM,Scorpions,Wind Of Change,1990,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,312360,4,78.0
626,626,4JiEyzf0Md7KEFFGWDDdCr,Guns N' Roses,Knockin' On Heaven's Door,1990,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000,4,78.0
627,627,3WkibOpDF7cQ5xntM1epyf,Shaggy & Rik Rok,It Wasn't Me,1990,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,227600,4,77.0
628,628,2hnMS47jN0etwvFPzYk11f,Sublime,Santeria,1990,0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,182747,4,76.0
629,629,64BbK9SFKH2jk86U3dGj2P,Red Hot Chili Peppers,Otherside,1990,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,4,79.0
630,630,11LmqTE2naFULdEP94AUBa,Nirvana,Heart-Shaped Box,1990,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160,4,78.0
631,631,1LzNfuep1bnAUR9skqdHCK,Mazzy Star,Fade Into You,1990,0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,295600,3,78.0
632,632,5DiXcVovI0FcY2s0icWWUu,Counting Crows,Mr. Jones,1990,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,272293,4,77.0
633,633,1FTSo4v6BOZH9QxKc3MbVM,Blur,Song 2 - 2012 Remaster,1990,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,121160,4,78.0
634,634,7ygpwy2qP3NbrxVkHvUhXY,Oasis,Wonderwall - Remastered,1990,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,258773,4,76.0
635,635,1G391cbiT3v3Cywg8T7DM1,Red Hot Chili Peppers,Scar Tissue,1990,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907,4,79.0
636,636,6x4tKaOzfNJpEJHySoiJcs,Lou Bega,Mambo No. 5 (a Little Bit of...),1990,0.622,0.807,5,-6.752,0,0.408,0.103,0.0,0.306,0.892,174.06,220293,4,76.0
637,637,754kgU5rWscRTfvlsuEwFp,Sixpence None The Richer,Kiss Me,1990,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,208680,4,77.0
638,638,7w5AOd6HrDIHewHfpABEss,Chris Isaak,Wicked Game,1990,0.663,0.296,9,-18.09,1,0.0294,0.68,0.00837,0.0879,0.359,112.306,289067,4,77.0
639,639,5QLHGv0DfpeXLNFo7SFEy1,The Smashing Pumpkins,1979 - Remastered 2012,1990,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200,4,76.0
640,640,1wb4P4F0sxAQ2KXrRvsx6n,Shania Twain,You're Still The One,1990,0.585,0.494,3,-8.751,1,0.0353,0.363,0.0,0.0886,0.634,133.822,212200,4,77.0
641,641,2goLsvvODILDzeeiT4dAoR,Cher,Believe,1990,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027,4,76.0
642,642,3u5N55tHf7hXATSQrjBh2q,Gala,Freed From Desire,1990,0.704,0.861,2,-4.221,0,0.0493,0.587,0.0615,0.0992,0.636,128.99,213394,4,76.0
643,643,4LJhJ6DQS7NwE7UKtvcM52,blink-182,What's My Age Again?,1990,0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66,148360,4,79.0
644,644,3VqHuw0wFlIHcIPWkhIbdQ,Metallica,Enter Sandman (Remastered),1990,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,331560,4,76.0
645,645,0Q0IVlqMV64kNLlwjPj0Hl,Fugees & Ms. Lauryn Hill,Killing Me Softly With His Song,1990,0.765,0.29,4,-17.117,0,0.139,0.0279,0.0,0.571,0.506,92.409,298773,4,76.0
646,646,6MdqqkQ8sSC0WB4i8PyRuQ,Blackstreet & Dr. Dre & Queen Pen,No Diggity,1990,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,304600,4,76.0
647,647,2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Black Hole Sun,1990,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587,4,76.0
648,648,1FkoVC85Ds3mFoK0fVqEqP,The Offspring,Self Esteem,1990,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,257827,4,76.0
649,649,4P5KoWXOxwuobLmHXLMobV,Nirvana,Come As You Are,1990,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,4,76.0
650,650,5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,Learn to Fly,1990,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293,4,76.0
651,651,6urCAbunOQI4bLhmGpX7iS,No Doubt,Don't Speak,1990,0.52,0.709,5,-7.125,0,0.0352,0.247,1.78e-05,0.18,0.536,76.039,263560,4,76.0
652,652,4eHbdreAnSOrDDsFfc4Fpm,Whitney Houston,I Will Always Love You,1990,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,271093,4,76.0
653,653,2N2yrmodOnVF10mKvItC9P,Guns N' Roses,Don't Cry (Original),1990,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,4,78.0
654,654,6ORqU0bHbVCRjXm9AjyHyZ,Green Day,Good Riddance (Time of Your Life),1990,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,153467,4,76.0
655,655,6QewNVIDKdSl8Y3ycuHIei,Pearl Jam,Even Flow,1990,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581,4,75.0
656,656,6txWz9UapYHVxEd7dDIHXT,Blind Melon,No Rain,1990,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,217107,4,75.0
657,657,15VRO9CQwMpbqUYA7e6Hwg,Nirvana,The Man Who Sold The World,1990,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,261093,4,75.0
658,658,0gEyKnHvgkrkBM6fbeHdwK,The Cranberries,Linger,1990,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707,4,75.0
659,659,45Ia1U4KtIjAPPU7Wv1Sea,Lenny Kravitz,Are You Gonna Go My Way,1990,0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,211933,4,74.0
660,660,3G69vJMWsX6ZohTykad2AU,U2,One,1990,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187,4,75.0
661,661,1A5V1sxyCLpKJezp75tUXn,Semisonic,Closing Time,1990,0.478,0.854,7,-5.454,1,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,274160,4,72.0
662,662,3mwvKOyMmG77zZRunnxp9E,Weezer,Buddy Holly,1990,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,159227,4,74.0
663,663,1Dr1fXbc2IxaK1Mu8P8Khz,Green Day,When I Come Around,1990,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,178000,4,75.0
664,664,1L94M3KIu7QluZe63g64rv,Pearl Jam,Alive,1990,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,4,75.0
665,665,4fXGWiVhlOLdhwRDP6pIFG,Fools Garden,Lemon Tree,1990,0.663,0.475,1,-8.834,1,0.0417,0.643,0.0,0.122,0.644,143.175,191027,4,62.0
666,666,3jDdpx9PMlfMBS5tOBHFm9,Mark Morrison,Return of the Mack,1990,0.715,0.833,2,-5.379,1,0.108,0.00631,0.0,0.164,0.612,95.487,213093,4,74.0
667,667,2RChe0r2cMoyOvuKobZy44,Bon Jovi,Always,1990,0.383,0.659,4,-5.558,1,0.0312,0.117,0.0,0.0778,0.327,140.795,353027,4,75.0
668,668,75IN3CtuZwTHTnZvYM4qnJ,Eminem,My Name Is,1990,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,268400,4,76.0
669,669,63OQupATfueTdZMWTxW03A,Radiohead,Karma Police,1990,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,264067,4,75.0
670,670,3SFXsFpeGmBTtQvKiwYMDA,The Offspring,Pretty Fly (For A White Guy),1990,0.723,0.895,11,-3.707,0,0.102,0.088,0.0,0.0717,0.963,143.373,188667,4,74.0
671,671,42et6fnHCw1HIPSrdPprMl,Third Eye Blind,Semi-Charmed Life,1990,0.64,0.864,7,-6.576,1,0.0314,0.00832,0.0,0.123,0.701,102.026,268360,4,73.0
672,672,4INDiWSKvqSKDEu7mh8HFz,The Notorious B.I.G. & Mase & Diddy,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,1990,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,257400,4,73.0
673,673,0Ph6L4l8dYUuXFmb71Ajnd,Ricky Martin,Livin' la Vida Loca,1990,0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043,243160,4,73.0
674,674,1Cwsd5xI8CajJz795oy4XF,New Radicals,You Get What You Give,1990,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,300773,4,73.0
675,675,1Jaah2tmN9Hv81A87KZ1MU,Natalie Imbruglia,Torn,1990,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,244667,4,75.0
676,676,7nYvUtkQMx1v80S2FH2s9J,Warren G & Nate Dogg,Regulate,1990,0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,248867,4,74.0
677,677,6PypGyiu0Y2lCDBN1XZEnP,R.E.M.,Everybody Hurts,1990,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,320267,3,73.0
678,678,1pKYYY0dkg23sQQXi0Q5zN,Daft Punk,Around the World,1990,0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,429533,4,73.0
679,679,5XVjNRubJUW0iPhhSWpLCj,Alice Deejay,Better Off Alone,1990,0.671,0.882,8,-6.149,0,0.0552,0.00181,0.667,0.285,0.787,136.955,214883,4,75.0
680,680,6GtX0jaNL8IjVQfrDBx81z,The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,1990,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,258467,4,74.0
681,681,2a1iMaoWQ5MnvLFBDv4qkf,Radiohead,High and Dry,1990,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,257480,4,74.0
682,682,74irxdVWstNlEQjsvArITq,Aerosmith,Crazy,1990,0.37,0.866,6,-3.879,0,0.0384,0.0868,0.0,0.137,0.427,162.086,316693,3,74.0
683,683,1oTHteQbmJw15rPxPVXUTv,Cypress Hill,Insane in the Brain,1990,0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304,208267,4,73.0
684,684,1B75hgRqe7A4fwee3g3Wmu,MC Hammer,U Can't Touch This,1990,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,4,73.0
685,685,33LC84JgLvK2KuW43MfaNq,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",1990,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,280000,1,73.0
686,686,3yUcJwYu7fXAfqMj9krY6l,Dido,Thank You,1990,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,218360,4,73.0
687,687,6kWJvPfC4DgUpRsXKNa9z9,Ace of Base,All That She Wants,1990,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,211213,4,73.0
